Distance_(pixels),Gray_Value
848,67.3333
849,67.0000
850,66.0000
851,67.0000
852,67.3333
853,68.3333
854,66.6667
855,66.6667
856,66.0000
857,65.6667
858,66.6667
859,66.3333
860,68.3333
861,66.6667
862,67.0000
863,66.6667
864,68.6667
865,67.3333
866,66.6667
867,64.6667
868,66.6667
869,67.0000
870,65.3333
871,65.3333
872,66.6667
873,66.0000
874,67.6667
875,67.0000
876,66.6667
877,67.0000
878,68.0000
879,66.3333
880,67.6667
881,66.0000
882,67.0000
883,66.0000
884,66.0000
885,67.6667
886,66.6667
887,67.0000
888,67.3333
889,66.3333
890,68.0000
891,68.0000
892,68.0000
893,67.0000
894,68.0000
895,68.3333
896,68.0000
897,68.0000
898,68.0000
899,66.6667
900,68.0000
901,67.3333
902,68.6667
903,68.0000
904,68.0000
905,69.0000
906,68.3333
907,69.0000
908,69.0000
909,68.3333
910,68.3333
911,67.3333
912,67.3333
913,67.6667
914,69.0000
915,69.6667
916,69.0000
917,68.3333
918,68.3333
919,69.0000
920,69.3333
921,68.3333
922,68.3333
923,68.6667
924,69.6667
925,69.0000
926,69.0000
927,69.3333
928,68.3333
929,68.3333
930,69.3333
931,68.3333
932,67.6667
933,68.0000
934,68.3333
935,69.3333
936,68.6667
937,68.0000
938,69.0000
939,68.3333
940,68.3333
941,66.6667
942,68.0000
943,68.3333
944,69.0000
945,68.3333
946,69.6667
947,69.6667
948,69.6667
949,69.0000
950,69.6667
951,69.6667
952,69.0000
953,70.0000
954,70.6667
955,69.6667
956,70.3333
957,70.3333
958,69.6667
959,70.0000
960,69.6667
961,69.3333
962,69.3333
963,70.0000
964,70.3333
965,68.6667
966,71.3333
967,70.0000
968,69.0000
969,69.3333
970,69.3333
971,68.3333
972,69.0000
973,69.0000
974,70.6667
975,69.6667
976,70.0000
977,70.3333
978,70.0000
979,70.3333
980,70.6667
981,69.6667
982,70.3333
983,71.0000
984,70.3333
985,69.3333
986,69.6667
987,71.0000
988,70.3333
989,68.6667
990,70.0000
991,70.3333
992,70.6667
993,71.0000
994,69.0000
995,67.6667
996,70.3333
997,69.6667
998,70.6667
999,70.0000
1000,69.6667
1001,69.6667
1002,70.6667
1003,69.6667
1004,69.6667
1005,70.6667
1006,70.6667
1007,69.6667
1008,70.0000
1009,70.3333
1010,70.6667
1011,70.3333
1012,69.6667
1013,69.3333
1014,69.6667
1015,70.3333
1016,70.0000
1017,69.3333
1018,69.0000
1019,69.6667
1020,70.3333
1021,69.6667
1022,70.3333
1023,69.3333
1024,71.0000
1025,72.6667
1026,71.0000
1027,70.3333
1028,70.6667
1029,70.6667
1030,69.6667
1031,69.3333
1032,69.6667
1033,69.0000
1034,71.3333
1035,70.3333
1036,70.6667
1037,71.3333
1038,70.6667
1039,70.6667
1040,69.6667
1041,69.0000
1042,70.6667
1043,70.6667
1044,71.0000
1045,69.6667
1046,70.6667
1047,69.3333
1048,70.0000
1049,69.3333
1050,70.3333
1051,69.6667
1052,69.6667
1053,69.6667
1054,68.3333
1055,68.0000
1056,70.3333
1057,73.0000
1058,70.3333
1059,69.0000
1060,69.6667
1061,68.3333
1062,69.0000
1063,69.6667
1064,69.0000
1065,70.6667
